# MALHEUR (0.4.6) - Automatic Analysis of Malware Behavior
# Copyright (c) 2009 Konrad Rieck (rieck@cs.tu-berlin.de)
# Berlin Institute of Technology (TU Berlin).
# ---
# Incremental analysis for 20090804_mist.tar.gz
# ---
# <report> <cluster> <prototype> <distance>
20090804/afe8ce0c1b9e863b73dd959106d94aef46896f96.Downloader C004-1509 20090804/afe8ce0c1b9e863b73dd959106d94aef46896f96.Downloader 0.00044012
20090804/b014538e51277e38823f00fbcf8dd297aa107587.Texel C004-1130 20090804/53fd50d158c1eaacca7fd530874c4259f3629316.Texel 0.442807
20090804/b03aad9cc6829fc4515e1944652ae6eed4739336.Bifrose rejected 20090804/b03aad9cc6829fc4515e1944652ae6eed4739336.Bifrose 0.000202135
20090804/b051aa3f959db4b645da352a02f4448a4a7c5f71.PcClient rejected 20090804/b051aa3f959db4b645da352a02f4448a4a7c5f71.PcClient 2.80321e-05
20090804/b0dde68f95055b81b0a40a23b0bb1582037ce7a3.Texel C004-1042 20090804/437a26d883940ff0570c5a4519e6ccda484dc51b.Texel 0.493335
20090804/b1158175362a3413a5f4ca12cf5cf3443bee8ce4.Virut rejected 20090804/b1158175362a3413a5f4ca12cf5cf3443bee8ce4.Virut 0
20090804/b13eb2113003c7fa11f4b5abc47a1b22881dc9ab.Texel rejected 20090804/bc936318ed0f6af5e71ef9412e7df1a3e4b6b1a3.Patched 0.485315
20090804/b182ade5e13859f831dbb164409dabec94dad803.Texel C004-0367 20090804/799a7ceb38610bf240266c99948e755c233949d2.Texel 0.320924
20090804/b195af5eb61db43ecb58e3f857b92c4906a11feb.Agent C004-0606 20090803/1e639df4fe2d2ab745b1cd07f42854bf1561a386.Agent 0.525926
20090804/b1965b853586bab08b6bcb3573c096434ce3a340.Agent C004-1220 20090804/ded3e66dea8cb27942a426266a51350b3d21f51c.Agent 0.522859
20090804/b1d74d723feb344ea57526d389dc6771fe8251d1.Virut rejected 20090804/b1d74d723feb344ea57526d389dc6771fe8251d1.Virut 0
20090804/b29720782dbdb702361d3fe07388c6fdad8a479a.NothingFound rejected 20090804/b29720782dbdb702361d3fe07388c6fdad8a479a.NothingFound 0
20090804/b2a817bc01b3dee53e8c9b8ca4f59c11ecd5a0a4.Texel rejected 20090804/b2a817bc01b3dee53e8c9b8ca4f59c11ecd5a0a4.Texel 0
20090804/b2b41aaf51b328507e08b0e02ac20f8446feccfb.Refroso rejected 20090804/b2b41aaf51b328507e08b0e02ac20f8446feccfb.Refroso 0.000447256
20090804/b2c16b0b1a89b8d360cccedf4b944c8493b96772.Texel rejected 20090804/512b4b757dc6c6cabd53d56a821a7006a511fd4b.Texel 0.0507175
20090804/b2cc4c065aa5078d438e0c7321676504519386bf.Agent rejected 20090804/b2cc4c065aa5078d438e0c7321676504519386bf.Agent 0
20090804/b2ffe33f431637954bcde111ca214a1600b853c9.QQPass rejected 20090804/9e8159ad2ba26b2634f3415760ab2076f8942dd7.QQPass 0.534523
20090804/b33a0cf1ba5dc169c5bdae89d8499acc23484f5b.Texel C004-1343 20090804/a63e9b0378a2c5afcf6404d6fdfa65f16b2a2c61.Texel 0.522215
20090804/b378c4d21a60715395fa5b46516b7a6939e328fa.Texel C004-1272 20090804/350b37ffc7f43357c1c1e4709adac0886fb94b58.Texel 0.32833
20090804/b394e70c7b3cecde124a487042ba14eeb7c5daff.NothingFound rejected 20090804/b394e70c7b3cecde124a487042ba14eeb7c5daff.NothingFound 0
20090804/b3c17804d2ceedb15009746d6c3adb68b83f9d64.Refroso C004-1545 20090804/b3c17804d2ceedb15009746d6c3adb68b83f9d64.Refroso 0.000439197
20090804/b3c774f2758d32aa684acbfe1f52cc4d33a9aaee.Patched rejected 20090802/6f511922aa7d35bacb48b411a65ca319c3001cb0.NothingFound 0.519267
20090804/b3cadba563c99cddbc107014316ea9dbbfa23ff6.SlhBack rejected 20090804/b3cadba563c99cddbc107014316ea9dbbfa23ff6.SlhBack 0.000359867
20090804/b401242a417284390460a536bc1b96252837ecf2.Texel rejected 20090803/932f86b5950705d24f571304e2a6eec2c82cb419.Texel 0.195561
20090804/b463b9d389371fc895abfdcaafc93349c840bb38.BHO rejected 20090804/0c41c9f800cee1b57d11556e42cc30c237c8d097.BHO 0.222532
20090804/b4d7f3d26bc5569b71e4e1f203798b98061df885.Texel C004-1247 20090804/b95af57f85295511d4069dfad116792353841ca2.Texel 0.334149
20090804/b4de19da185914317f74679fbe6e098db4166b1f.NothingFound C004-1384 20090804/7a1bc5f0b06d339979e0363fd307243d3c3f866d.Vapsup 0.62338
20090804/b4f00b3036403f7568e57e4ebf6acf7c38006998.Texel rejected 20090804/b4f00b3036403f7568e57e4ebf6acf7c38006998.Texel 0.000199098
20090804/b4f5599742cdf9794a3cf1d2d5fff1f803834638.Texel rejected 20090804/b4f5599742cdf9794a3cf1d2d5fff1f803834638.Texel 0
20090804/b50224fec65a0bee02f1a056839d3263ea7b735d.Small rejected 20090804/b50224fec65a0bee02f1a056839d3263ea7b735d.Small 0.000264699
20090804/b51c11995249822fd86dbff3d35d40a6d6a21897.NothingFound C004-1545 20090804/7f73c9a65dacb40f2cb0bbff092d49f0fd3d80dd.NothingFound 0.590524
20090804/b548947d8eac784bb8773cd0f9bfa9fa2f3f4185.Pakes rejected 20090804/b548947d8eac784bb8773cd0f9bfa9fa2f3f4185.Pakes 0.000419213
20090804/b57610cb1f40d3b41597bfca9139af09650fa5b3.Texel rejected 20090804/6dfe12d9d80ced9ab2a4cd4d6956672b96b98a24.Texel 0.333333
20090804/b58689c65ee99d27286e40951ac4d58d5ed95907.Texel rejected 20090804/b58689c65ee99d27286e40951ac4d58d5ed95907.Texel 0
20090804/b629895b06e71b9495f2b80cbaf2334b5437d4f0.Banbra rejected 20090804/b629895b06e71b9495f2b80cbaf2334b5437d4f0.Banbra 0.000289605
20090804/b6393d1ec3e4ccbda98e80867f9fa8219eb0735b.Poison C004-1537 20090804/b6393d1ec3e4ccbda98e80867f9fa8219eb0735b.Poison 0
20090804/b6dabb7918010d5af5a5ab5fb2c1ff48d8b8be0e.VB rejected 20090804/b6dabb7918010d5af5a5ab5fb2c1ff48d8b8be0e.VB 0.000253397
20090804/b713aa429a8656da9d9a978085e4940a3ab88655.VB rejected 20090802/f379578dee3dfeb7ba12ae7230f81125e2f1ec35.VB 0.193111
20090804/b77c07fae8e7ebd8a02903d05a09575f117524f8.Mixor C004-1553 20090804/b77c07fae8e7ebd8a02903d05a09575f117524f8.Mixor 0.000419213
20090804/b77d661674e8a6904b52dd20207c8df9d0f5d550.Poison rejected 20090804/b77d661674e8a6904b52dd20207c8df9d0f5d550.Poison 0
20090804/b7878148bb081fae7a25347ab23de499af6402cd.Patched C004-0740 20090804/89169c33ef933db38b9893b6ad24438dc4b280eb.Type_Win32 0.489898
20090804/b799bee5e0970448ef60fe5f46b1c833c2838a24.NothingFound rejected 20090804/b799bee5e0970448ef60fe5f46b1c833c2838a24.NothingFound 0.000234743
20090804/b83f31b2eee3ea1304443bcce6e22fb92612e605.Texel C004-1247 20090804/b95af57f85295511d4069dfad116792353841ca2.Texel 0.343732
20090804/b848c596ece988bfb0435ff667dc394c17f70300.Tdss C004-0855 20090804/b848c596ece988bfb0435ff667dc394c17f70300.Tdss 0
20090804/b858056bba317ed4621e2ada7fed351fb4537550.Patched C004-1273 20090804/094740e8496cefc3c986d91c2fd37c8a86f8d835.Patched 0
20090804/b859f2421a2a776014237666b18ec28daf84824e.Agent rejected 20090804/a34c8e47ef45000d89527bbd40c72cc89e6f9791.Agent 0.591474
20090804/b85d3ca2202186956506473406b53b4c7dd565da.Texel C004-1247 20090804/ee3547bb4219c18e9be8f0cb001daa44966241e3.Texel 0.368971
20090804/b886bd830512b2cb8188b4be00340abd0a1e02e8.Texel rejected 20090804/b886bd830512b2cb8188b4be00340abd0a1e02e8.Texel 0
20090804/b8cc3251d1ad05173983dc7b5f06015996276395.Midgare C004-0606 20090803/1e639df4fe2d2ab745b1cd07f42854bf1561a386.Agent 0.485197
20090804/b8efa6894b83d5ea8e87030240c35c8c252403e9.Poison C004-0188 20090804/e2f8c813a6a45d6485b8717dc3d26204a127b763.Poison 0.600892
20090804/b92fe110b4e58a0914436a8314a4236c296a9db7.Texel C004-0660 20090804/2d9f7b4d7ab6310e42f3d0a08b8998c7e50678c8.Patched 0.426401
20090804/b93f449df26f22460b7ddd49a2237c08532bac22.NothingFound rejected 20090804/b93f449df26f22460b7ddd49a2237c08532bac22.NothingFound 0
20090804/b94078ade73c2b4dc3cddf091c3af4fee45a367d.AutoRun rejected 20090804/b94078ade73c2b4dc3cddf091c3af4fee45a367d.AutoRun 0
20090804/b951fc8bb945994be092d0de0d5cc769c16b07b3.Agent C004-1180 20090804/3028db4fd011ce94000ce76965c9068a159fedae.Agent 0.129099
20090804/b95af57f85295511d4069dfad116792353841ca2.Texel C004-1247 20090804/b95af57f85295511d4069dfad116792353841ca2.Texel 0
20090804/b96e073ccdd3ba10f143054ee410249f6761d270.Agent rejected 20090804/b96e073ccdd3ba10f143054ee410249f6761d270.Agent 0.00021206
20090804/b9c5d744895ee5f7f8ed5c9da6a2c758ffd870dc.Texel rejected 20090804/0662b3d697bb9023950def7f11b2808cd47e3b6c.Texel 0.516398
20090804/b9cba047d653e4c1793fcef9e9ae31ad322553f0.NothingFound C004-1220 20090804/b9cba047d653e4c1793fcef9e9ae31ad322553f0.NothingFound 0.000258394
20090804/b9d5736c7eba9612fc2215dde4fc156ef972ac19.Texel rejected 20090804/b9d5736c7eba9612fc2215dde4fc156ef972ac19.Texel 7.49529e-05
20090804/b9d981c2cbe19ba58b226f60fba40e013c397ad8.Patched rejected 20090804/0770c5c4de2eb2be1bb87381d30ab37c08705f80.Texel 0.534188
20090804/ba4547bbf6ecbfd2230f3968c5f63ca56041a0c0.Induc C004-1101 20090804/5a779114766e1c22d15afc2a685a1047693de3c0.NothingFound 0.55311
20090804/ba9da899da782040237483e22a0d45b2fc44b0f3.Buzus rejected 20090804/ba9da899da782040237483e22a0d45b2fc44b0f3.Buzus 0
20090804/badbad891a3a418305a8f5591910dee3fadbbd91.Texel C004-0645 20090803/450e64d2edd4e6bee97cac5cf80d47118ae95f52.Texel 0.294543
20090804/bae90eb68586a60b10d507975601632a0ebeb9c7.Texel C004-1386 20090804/30bf87934c10ba5684ba85547d369a28e42bc9bf.Texel 0.356131
20090804/bb59521a4b291581f372e27118bda5c88d4d36e3.Texel rejected 20090804/63181ba396effb846d2f76a1ac0eaee165c196bf.Texel 0.387631
20090804/bba8dac31cdfd809fd7830276d79ed00e47e83ff.Texel C004-0662 20090804/bba8dac31cdfd809fd7830276d79ed00e47e83ff.Texel 0.000378191
20090804/bbe44b1a2661fa20035575efe8e1d524b368e458.Lipler rejected 20090804/bbe44b1a2661fa20035575efe8e1d524b368e458.Lipler 0
20090804/bc4aa7e99e6c3a8aba3a89d50ba847924bd8e708.Texel C004-1343 20090804/a63e9b0378a2c5afcf6404d6fdfa65f16b2a2c61.Texel 0.531919
20090804/bc4b0939007e6e1e95dbf7916819d45870679c07.Texel C004-0740 20090804/89169c33ef933db38b9893b6ad24438dc4b280eb.Type_Win32 0.45134
20090804/bc5571f0b6fa38ea82deb1345b760c62c445966a.Texel rejected 20090804/72f4e9601327878b6becaf88c9ffa29ff5f8bb84.Texel 0.485071
20090804/bc936318ed0f6af5e71ef9412e7df1a3e4b6b1a3.Patched rejected 20090804/bc936318ed0f6af5e71ef9412e7df1a3e4b6b1a3.Patched 0.000345242
20090804/bcb790390ce7a191bb705ef52d569ef9b13bd6db.Patched C004-0291 20090804/13981f04c20fecbf7ab8f81d4fb0ef9d5f355a89.Texel 0
20090804/bcc5239de0b75e4390bdda8e47b366992dc0ad8a.Delf C004-0855 20090804/bcc5239de0b75e4390bdda8e47b366992dc0ad8a.Delf 0.000378191
20090804/bda655b5530640cd465939d6de5aaadd0fa6844c.Texel C004-1273 20090804/094740e8496cefc3c986d91c2fd37c8a86f8d835.Patched 0
20090804/bda8741634b83b30aa55f13d9e48435ec20feca5.Patched rejected 20090804/5628600773373201551f46db64795ceea6efeadf.Texel 0.305121
20090804/bde71c204c65611d8de22361dffb9be3482373ad.Agent rejected 20090804/bde71c204c65611d8de22361dffb9be3482373ad.Agent 0.00034073
20090804/be6f50b8f11e6eb12550183d3c768df6152db38f.Patched C004-0522 20090804/be6f50b8f11e6eb12550183d3c768df6152db38f.Patched 0.000272357
20090804/bedb9b1b2a92a31c6782db6221f42d380337b191.Agent2 C004-1816 20090804/f6da7fed26cd7eb00ebf374037d93de60d8136d9.Virut 0.501561
20090804/bf149dc71369feb773ed480073f9baed29e5dd90.Texel C004-0291 20090804/13981f04c20fecbf7ab8f81d4fb0ef9d5f355a89.Texel 0.235702
20090804/bf2b69307c5aef4fcf89b5c0921b3ab346e40118.NothingFound rejected 20090804/bf2b69307c5aef4fcf89b5c0921b3ab346e40118.NothingFound 0
20090804/bf8fd055d1c23de3e2bf007614aae850f6800ec9.Agent rejected 20090804/bf8fd055d1c23de3e2bf007614aae850f6800ec9.Agent 0
20090804/bfc4fb8df5e5abb826685eec67da2d3d9271f564.Mixor rejected 20090804/bfc4fb8df5e5abb826685eec67da2d3d9271f564.Mixor 0
20090804/bfeebb9e5b284d1eb960df80742401ca4f6ac39a.Agent rejected 20090803/83d4b97b9368c4e8ab0c9b6da783c5b52ee229bf.Agent 0.161156
20090804/bff570fa14853f53a6882086e4cef1e9881d3bd8.Patched rejected 20090803/b14c1cb867581de07e17a1bce123f25d630250ea.Patched 0.0904279
20090804/c01d9d8ea9b316ec65f231e156855da5587bff31.Texel C004-0574 20090804/f63e82ef0b9990d8f5c5a6f6a382f5cc4c9fbae2.NothingFound 0.36988
20090804/c0206292984f9d658a94402414603f61b92a4931.Texel C004-0291 20090804/13981f04c20fecbf7ab8f81d4fb0ef9d5f355a89.Texel 0.235702
20090804/c02da3429dae8bb8853e6b1c40fcbf24bae1fac0.Obfuscated rejected 20090804/c02da3429dae8bb8853e6b1c40fcbf24bae1fac0.Obfuscated 0.000248197
20090804/c02f50255ac13904caa9c0d6ce73754368bbb903.Small rejected 20090804/c02f50255ac13904caa9c0d6ce73754368bbb903.Small 0
20090804/c03c003636468b57e03206d3a25d6c6dc4483c90.Luder rejected 20090804/1128c51cd9a7a5b698ef761236397c0d4265d559.Luder 0.377965
20090804/c0ef12a35e5a318d3848386350079a0e5e85e395.NothingFound C004-1545 20090804/7f73c9a65dacb40f2cb0bbff092d49f0fd3d80dd.NothingFound 0.587587
20090804/c23272a791b0098f3988a63e4280b71d2fd21b1c.Sohanad C004-1509 20090804/c23272a791b0098f3988a63e4280b71d2fd21b1c.Sohanad 0.000139852
20090804/c24db8a2dec1a7d4067e36f3ef7b16a76b86c0c0.IRCBot C004-1537 20090803/9254730c0f0588d36b6f8a4d67d06e116841e8c5.Sality 0.579881
20090804/c2a879ee1e19aae60507cbcd3a410ef8a1ee8b65.NothingFound rejected 20090804/c2a879ee1e19aae60507cbcd3a410ef8a1ee8b65.NothingFound 0
20090804/c2b91f8afd33d78e266a941efcae61371aed84ae.Agent rejected 20090804/9a61548767dd56cd56566b3b99a9436b3f6b54e8.Agent 0.449627
20090804/c2e9deac6d876569295bf88281119a40632913f4.Poison C004-1078 20090804/30de075a785dde851b23d7df69fe232af58f7002.Poison 0.292673
20090804/c32009f990db9c31fc376d6bd3d20f946a034ce5.Delf rejected 20090803/a070f72c010c048e019c02540470a1aa293f228f.Delf 0.242266
20090804/c3213ce088b00f6f0a878783ca9148a8ba5dd8fd.FraudLoad rejected 20090803/fa2f4a88f9ada51f85caa5989c6a45908c8d4946.FraudLoad 0.282024
20090804/c374049c64f96410e459255a64122572f0c7db90.Refroso rejected 20090804/c374049c64f96410e459255a64122572f0c7db90.Refroso 0
20090804/c42e5aed118dcdf3fcc4712ba15bb61bc930074f.Texel C004-0367 20090804/799a7ceb38610bf240266c99948e755c233949d2.Texel 0.383752
20090804/c4a7e8dd45eb874d97eead68b5c0c20a3f376745.NothingFound rejected 20090804/c4a7e8dd45eb874d97eead68b5c0c20a3f376745.NothingFound 0.000350471
20090804/c51c0b31119eb976441701c1b48579f7648bc37e.ZenoSearch rejected 20090804/c51c0b31119eb976441701c1b48579f7648bc37e.ZenoSearch 0
20090804/c579a0bec7f8e170415eec9dfd99c03c5305f8b9.NothingFound C004-1603 20090804/c579a0bec7f8e170415eec9dfd99c03c5305f8b9.NothingFound 0.000261656
20090804/c5bf4816743680e4d917f69d0ed3e642a68d3a68.Virut rejected 20090804/b1158175362a3413a5f4ca12cf5cf3443bee8ce4.Virut 0.633172
20090804/c5fddc812306b08e87200e9aa68390dd04b8c0e0.Hupigon rejected 20090804/0c6b18ce79cecb8d96006b950fbfa710ce6ea1e0.Hupigon 0.559745
20090804/c60b186148aa8f9ad62a451b01e2a44da4b0851e.Gogogovb rejected 20090804/c60b186148aa8f9ad62a451b01e2a44da4b0851e.Gogogovb 0.000448231
20090804/c621f4e3ed1fcb8796ced043f7bcace303750630.Agent2 rejected 20090802/bc356f246316a9bd8fdf3b18c2d42a136eca4a58.Killav 0.515835
20090804/c65555aa9832c94a782bfe5a8889f702d4e91abb.Texel C004-0854 20090804/a203b3a4750545ae061353a69ada9ae6bd1176e4.Texel 0.000250284
20090804/c69b9540db27c55099269e8666d9be61b8841d0b.SlimFTPd rejected 20090804/7efad0034d0fba9365b558cf1c81cec744024885.SlimFTPd 0.456436
20090804/c6d17f63ab39575597be122ec8f874c47abf3e34.Texel C004-0651 20090804/6534f767a3e1a6a26d709118cdcbf1738b946a89.Texel 0.416511
20090804/c795a6949e0b982f5fa0c869059fe6766e83ff94.Texel C004-0645 20090803/450e64d2edd4e6bee97cac5cf80d47118ae95f52.Texel 0.294543
20090804/c7aadd8cb0ceed61f14a549fa4edc1e4069041c8.Type_Win32 rejected 20090804/76fcb8b932b7fd95d611384753e6476693c7fa9d.Type_Win32 0.258199
20090804/c7b03265287211dd97d2f79fe7efc028e6e45e23.Patched C004-1130 20090804/53fd50d158c1eaacca7fd530874c4259f3629316.Texel 0
20090804/c7c3984c28d34aad3b6896469e08a84b65b5a432.Stabs rejected 20090804/4029bef185734de3199bea33b06439d2252f768b.Stabs 0
20090804/c80045de75ff171d294f05a732019acf2b4a466d.Texel rejected 20090804/72f4e9601327878b6becaf88c9ffa29ff5f8bb84.Texel 0.485071
20090804/c85996c87a617bd23f20274c5457b512d09304fa.Patched C004-1553 20090804/95f81378b56e521f283ab9c4e44f19546d1e7de0.Texel 0.312347
20090804/c878f82ce8a3faef98476f442b3709316bb8051f.Poison C004-1078 20090804/30de075a785dde851b23d7df69fe232af58f7002.Poison 0.48704
20090804/c8a8571ba7bd7943c3f673921fa7d8fa19fd4172.Texel C004-0866 20090804/71124c7c4f388fa853de2b1c0ddd70d481d3314d.Patched 0.293453
20090804/c96159a16f8999a5cd8503ffdf5ddb592fb1d43f.InstantAccess C004-0923 20090804/c96159a16f8999a5cd8503ffdf5ddb592fb1d43f.InstantAccess 0
20090804/c9b4aed079cf3db066726c73a23819f87e76e32d.Patched C004-0160 20090804/554c94bf9afb2adde36623232b105d3b956b203e.Texel 0.399024
20090804/c9b89ebc084a3792b5c9c66e101c033618bc5082.Ardamax rejected 20090804/c9b89ebc084a3792b5c9c66e101c033618bc5082.Ardamax 0.000306243
20090804/c9bd8337730172b9d795539411374768e1201ece.Tibia rejected 20090804/76fcb8b932b7fd95d611384753e6476693c7fa9d.Type_Win32 0.258199
20090804/ca02bdf0c5aa8c865c86c5fa94a780b2aeb71344.Texel C004-0268 20090804/e61769752cc38b23d01e275083a666b6e0a95899.Texel 0.504169
20090804/ca184e304ce37f4a22dc0694f029a5ee48c0380c.PePatch rejected 20090804/ca184e304ce37f4a22dc0694f029a5ee48c0380c.PePatch 0.000343111
20090804/ca3a0a5b9527d12e90a61f92d4607c949ec8b92e.PcClient rejected 20090804/193b03f6f4bc10f3d35a472ebcc2cf7759372c7e.PePatch 0.29664
20090804/ca4f862c87b0bd372b824f8a2c1a6570c2868b2f.Hupigon rejected 20090804/ca4f862c87b0bd372b824f8a2c1a6570c2868b2f.Hupigon 0
20090804/ca8476bdf2693ead89f92f336811c462a949d96d.Texel rejected 20090804/ca8476bdf2693ead89f92f336811c462a949d96d.Texel 0
20090804/cabefa35f51a5a78e0c3935d4c68dd2a992695e3.Texel C004-1272 20090804/350b37ffc7f43357c1c1e4709adac0886fb94b58.Texel 0.40738
20090804/cacc4fe0714fd58463a11aed422d92ea91efa0c4.Hupigon rejected 20090803/c920eb7817cc0dbd5226b0af70e6b648a2250bbe.Hupigon 0.577417
20090804/cadec4ab5582eb7f4e21935277e0193d518ceace.Texel rejected 20090804/3db738c37134b5f0b743195759d60ba5427f160f.Texel 0.280056
20090804/cadf91df6cefee7a58284a6b56f50ac19eba32bf.NothingFound C004-1372 20090804/98ea92cdb8a853d8c6acd616f49bb46428e5fd36.AntiVirusPro 0.630728
20090804/cae05369d13bcc51e5f332bf7ef3cc8ab521a42f.PcClient rejected 20090804/cae05369d13bcc51e5f332bf7ef3cc8ab521a42f.PcClient 0.000360642
20090804/cb19264c2df51b1e72042804e2a35b51e8d41a83.TDSS rejected 20090804/cb19264c2df51b1e72042804e2a35b51e8d41a83.TDSS 0
20090804/cbbe384b7fe4aff897eee850ddb508c85f75a61d.PcClient rejected 20090804/9656d013b5f5bf19fca46dbbe862a3a89cbe3489.PcClient 0.57735
20090804/cbcc698683327aeca316a49743f5c58943d33b2d.Texel rejected 20090802/6f511922aa7d35bacb48b411a65ca319c3001cb0.NothingFound 0.519267
20090804/cbff4abd1c34afe76bed9b15c16ac4895528955d.Texel rejected 20090802/6f511922aa7d35bacb48b411a65ca319c3001cb0.NothingFound 0.519267
20090804/cc49fd737947d057fece54c06c3611bb657c4196.NothingFound rejected 20090804/cc49fd737947d057fece54c06c3611bb657c4196.NothingFound 0.000277381
20090804/cc6d5f326d995c2b64ce818eb19d02f86ce35135.Ardamax C004-1603 20090804/cc6d5f326d995c2b64ce818eb19d02f86ce35135.Ardamax 0.000322337
20090804/cd3f92ecc88e8be24a6a02afcd0f4f5d03e69d8b.Poison C004-1078 20090804/30de075a785dde851b23d7df69fe232af58f7002.Poison 0.21121
20090804/cd58ae27e001b344b7950d1ee04eb276fef92d9d.Texel C004-0916 20090803/f31b02b12d2b1c9be8344e5b3ddcd4a03ef4344f.Texel 0.335942
20090804/cd8e2fcec81166cd4606061c161ed1403e657216.NothingFound rejected 20090803/84fd792ec7a11ffef9501798adc172ffbd48f155.Black 0.442235
20090804/cd8f106331d6020626096b0e39daf1a8e97e1add.Texel C004-0728 20090804/1be956e84810f2283e572a5d4d453f349d5b5e80.Patched 0
20090804/cdeb97dac7312be7e48c9ccabc8fae42c6414589.Midgare rejected 20090802/3d3eb486f79b40adcb759c85daa7111f5fa20e89.Agent 0.478075
20090804/ce3d437c798e32f6609d6b677d0a3f32e4ad2542.Patched C004-0970 20090803/f8c0a9a212ac9328282d282fe47a14ecf70e2b3b.Texel 0.229114
20090804/ce83cbce22a676df9cf01a3bb68227456f09f3d5.CPEX-based rejected 20090804/b96e073ccdd3ba10f143054ee410249f6761d270.Agent 0.573575
20090804/ce8b89b0aefa0db17e2698cb199c74bf88c50fee.Texel C004-0698 20090804/131afc7de352d3f45fa25d59e7bb5eb0780a7333.Texel 0.480384
20090804/ceb03135ac0f0ec5e16467d2d0cb5ee5d999ac15.Texel C004-0659 20090804/4221198862c0dde4d0d81bca05ee20db60b246c3.Texel 0.407509
20090804/cec78eee3ff5099f4db6095b584c557d8b1cdc92.Poison C004-1537 20090803/9254730c0f0588d36b6f8a4d67d06e116841e8c5.Sality 0.513737
20090804/cee5f4eac57ce4287b91a4084e2006ba1cb7e45d.NothingFound rejected 20090804/cee5f4eac57ce4287b91a4084e2006ba1cb7e45d.NothingFound 0.000250619
20090804/ceea6e53c76f14e4a5e24a16b09cc77ddb33901d.Patched rejected 20090802/4567f394dcc4458ed8861eb596821e02e5bb67ee.Virut 0.332114
20090804/cf06ea7b87e0be126807a91bba744ad90b6c166e.Texel C004-0724 20090803/42906ce18666e59ab675598316d71525eb23e0a9.Patched 0.404338
20090804/cf295b5edb18414c6e65143dd3804b9ce982ecf2.Black rejected 20090804/7772150de1a3e9e525ef52b1032a2be671798c4e.Rbot 0.640774
20090804/cf54ff7f7009c3b9c5d9a8b7eaca08e514d10e86.NothingFound C004-1537 20090803/9254730c0f0588d36b6f8a4d67d06e116841e8c5.Sality 0.579881
20090804/cf57ea811c2f559153de6f3f9750de2f077cac99.Luder rejected 20090804/cf57ea811c2f559153de6f3f9750de2f077cac99.Luder 0
20090804/cf7c05ff812a78a5c498fd4ebcb7256be2673478.Agent rejected 20090804/cf7c05ff812a78a5c498fd4ebcb7256be2673478.Agent 0
20090804/cf82f3ae27391774bbad46a0837397c0a4eb764d.Patched rejected 20090804/1eb12810718db06a9101a1f7bcbf5be62c9d94cd.Texel 0
20090804/cff2823112ce59216862d16898087e2adca515b4.Buzus C004-1537 20090803/9254730c0f0588d36b6f8a4d67d06e116841e8c5.Sality 0.603774
20090804/d0215b791e18531feb5b27358abce31c107505e3.NothingFound C004-1080 20090804/d0215b791e18531feb5b27358abce31c107505e3.NothingFound 0
20090804/d023829ea62e9ff954a0fe46d3a52f63af3f10a7.Agent2 rejected 20090804/d023829ea62e9ff954a0fe46d3a52f63af3f10a7.Agent2 0.000260985
20090804/d05f9a37cc1089ab863a5bc5a55dc30f46e53737.Agent C004-1098 20090803/44d9cb8ee2ad179cf849a7ba556a25727e772b3a.Agent 0.404198
20090804/d07b79eb982ed918b0d9ea48a13e7c69de876531.NothingFound rejected 20090804/d07b79eb982ed918b0d9ea48a13e7c69de876531.NothingFound 0
20090804/d0807e4050f5be09fdbeaa9655cdefb908004350.NothingFound rejected 20090804/d0807e4050f5be09fdbeaa9655cdefb908004350.NothingFound 3.27945e-05
20090804/d0b878966a228d7d9c6594b281f4bd5aff3cede4.Patched rejected 20090804/0c21b015c5c7b80d89b27bf84780891b2a17717d.Texel 0.000294027
20090804/d1193e908975787efa02883a95f4152664e00fc6.Texel rejected 20090804/d1193e908975787efa02883a95f4152664e00fc6.Texel 0
20090804/d12d1d1bf05e86fed37af36262aea6f5797ae81a.Killav rejected 20090802/bc356f246316a9bd8fdf3b18c2d42a136eca4a58.Killav 0.430839
20090804/d12fad19fb2cea0adc7e64b67cd1562eb945a4ca.VB rejected 20090802/33abb4d08150f1bc9f669d1f018bad25916583af.VB 0.249226
20090804/d14057e5625124b95d3a84070622977cfc2d6358.Texel rejected 20090803/eee4634abf0d7b2f0d51c1487b65a1e1fe5fcf76.Texel 0.468479
20090804/d1a0b8aa48eda416acaeebabe38948c979685144.Magania rejected 20090802/210ab073bdf4d25666dcc12242ad24a1dd854e82.Magania 0.439864
20090804/d1a8027585d6149f9cd796cfe54011d137cac6ec.Texel C004-0404 20090804/4f4537a401bdf7464533be572b3bdac8485be19f.Patched 0
20090804/d2544db77095be78195ebbfc14947c5186ab0111.Texel rejected 20090804/b4f00b3036403f7568e57e4ebf6acf7c38006998.Texel 0.193953
20090804/d2b65fbbc3671f2ed61d899a1a53d617506347b6.Texel rejected 20090804/f90323591f4441be8c1e4642a2b2d277f1ca6414.Texel 0.467905
20090804/d2b988f3e8461ca7df3f491ddcec3f2a755d0e2d.Refroso rejected 20090804/d2b988f3e8461ca7df3f491ddcec3f2a755d0e2d.Refroso 0.00031587
20090804/d2caa6c880aa5bae9e5bc5ac8748191f2aaab076.Texel C004-0366 20090804/af8a7dbc22a53285172c927ee9389b5254b496d3.Texel 0.275366
