# MALHEUR (0.4.6) - Automatic Analysis of Malware Behavior
# Copyright (c) 2009 Konrad Rieck (rieck@cs.tu-berlin.de)
# Berlin Institute of Technology (TU Berlin).
# ---
# Clusters for reference_mist.tar.gz
# Number of cluster: 27
# Precision of clusters: 92.0%
# Recall of clusters: 93.7%
# F-measure of clusters: 92.9%
# ---
# <report> <cluster> <prototype> <distance>
refset/8ece1a951d5b5a62b6121678b7262d463f66461a.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/8ee078cf8a8408716bd36bd49edcba586f01e759.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.355091
refset/8efd18a3448d5bf466a4d5bc2d9c0aba61015582.LOOPER C000-0011 refset/b60a551bc51d49bbd36cfe4a8e29176fd56eea75.LOOPER 0.614317
refset/8f16b4146f6fdfb4bcbe371acfe901c10b870b65.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.437844
refset/8f194c8705e71b2e4d0729c9fc2ccc3901996104.WOIKOINER C000-0007 refset/ce3578cf105178b4284b1ca91562160199d5715a.WOIKOINER 0.52094
refset/8f3b292200d0df6df20288724448f2bf0c5f9b51.LOOPER C000-0011 refset/544126aab84f6a8578cb512adec141c12831eb0f.LOOPER 0.641809
refset/8f4ce2de8a1e797dca68a0e62922acfb7b28aac5.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/8f4d87d061c7fd67f11818a212c344ca1ff97535.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.419565
refset/8f53e8426f076e1c7d5f573654c154653e79fbda.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.34668
refset/8f6122f5fadd8d631c85ca3034496767ea45fb99.LOOPER C000-0011 refset/544126aab84f6a8578cb512adec141c12831eb0f.LOOPER 0.629099
refset/8f6ee8a5972203197515b99dae57faeec6524071.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.348474
refset/8f83f265f3f78edc6cb107d4411affab47805f70.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.352023
refset/8fb8dc5952f7c042b055e43edec8da70d37ef858.ZHELATIN rejected refset/8fb8dc5952f7c042b055e43edec8da70d37ef858.ZHELATIN 0.000133072
refset/8fbf8d0df24c9c392c600de7a425474ad7c02c53.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.397575
refset/8fc9700c3b6c019a277623ba6ed40cd41493a1aa.ROTATOR C000-0018 refset/c8c199f3c066aa56524f446349605c1ec4350804.ROTATOR 0.426037
refset/8fceee50fa26348b358fc01387892f58ae46f5f4.CASINO C000-0001 refset/0058780b175c3ce5e244f595951f611b8a24bee2.CASINO 0.386901
refset/8ff8d1cc9d511e7aaf205279c6ddc6f6cfc68699.BANCOS C000-0003 refset/7cb04ddda5e5e8cdb91d70e12a579c5776fc52dc.BANCOS 0.512738
refset/900409a1e0a5a646c093974ad6a7d07fea07da23.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/903cb96d6bdd8b9fd0a9ea8d0fb41abd21ae5778.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.345484
refset/904b98c1c368f1243844cdc60a3d7feb00c2559d.ROTATOR C000-0018 refset/c8c199f3c066aa56524f446349605c1ec4350804.ROTATOR 0.409687
refset/906bd1a5efbd124ea56f722eed185f0a5775d52b.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/907e89c52db5c3cab0b6eae5df9b2fd90a592d05.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/9095c56aa3b560e6f0d48ee97643902d108b007c.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/9099a0da07aa70fd8bd06107d0d9b139d7338703.LOOPER C000-0011 refset/2aee2f7a92d63e1c2e2c69ca85ad2113c0ef2266.LOOPER 0.639303
refset/90b139bf6aa894c000ba810ad458d8d10798da02.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.408685
refset/90ee554e085c37033b013d3e71eca46a846340db.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/90f6d310fce90174d90fc6f1adaa4a98381aba1b.VIRUT C000-0050 refset/4125c91b60ae1890b58b52376c32bac28b53f03f.VIRUT 0.545918
refset/911061ee40b86fde5befac5bfceaa456f99f1355.LDPINCH C000-0005 refset/02327e2a1f09f5da235cb09257a0650c95226058.LDPINCH 0
refset/9115a361c684da95531910734f186ce52c2a3a1e.ROTATOR C000-0018 refset/3f02115c6793d94d8bfb5f23a0b1ea72f4257fc2.ROTATOR 0.4127
refset/912aae6aad6dd7db5d12c57484947525317b7378.VIKING_DZ C000-0009 refset/76f4de7899351ecc0705f65ea7e2c8c5ae419751.VIKING_DZ 0.194779
refset/912c75892875b66e0452afecbcb4cb760aad917d.ROTATOR C000-0018 refset/3f02115c6793d94d8bfb5f23a0b1ea72f4257fc2.ROTATOR 0.411279
refset/91302264876c1e81777948838259f3e61e5936bc.MAGICCASINO C000-0095 refset/1b12cab2ddb5c70f66833c71dadb23a69c70d510.MAGICCASINO 0.354911
refset/914f7f8e56fbe6877f04d3e1ec6bfa94b7b62d72.VIRUT C000-0050 refset/f53e7a1fe83dca7db7f393a98f14ace3131ceaf6.VIRUT 0.217253
refset/915e3e3d77b95e189b06df35226a458d86d528e7.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.423747
refset/9176fae65733c2b26002c06c2a22f0f293186264.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.421433
refset/91812b3066f0e69cf323ad079415b138e9700415.SALITY C000-0085 refset/5742230622f6cb72d767d6a015b3d42b59919fc8.SALITY 0.000256133
refset/9181308fd5728b04f4ca1aeeb3a53c9c44279d9b.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.404382
refset/9181360be77b3c205788fd9944e3ce2540dc6704.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.34668
refset/91c66f385712d8eb981d4fb6440a32686dadbe66.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.383028
refset/91ce1c9d951198d6475517de412cfe36c15002ff.VIRUT C000-0050 refset/2c8f232169df18aad7a4f890a469b598948e72aa.VIRUT 0.529709
refset/91d5ad701077a412240c38f6225ef2bb3e09f860.VIKING_DLL C000-0010 refset/2e1465134075161228a764caf057a54657afa292.VIKING_DLL 0.161843
refset/91d7775f238fd2bdbd6f2bb1ac7398a6bcfbe0f4.CASINO C000-0001 refset/0058780b175c3ce5e244f595951f611b8a24bee2.CASINO 0.386901
refset/91da96a92cd1c0a5722787ca39eb3446634c60bf.FLYSTUDIO rejected refset/91da96a92cd1c0a5722787ca39eb3446634c60bf.FLYSTUDIO 0
refset/9226d3520b2854bf1d51fa4d7dfe8ce1de26e1b0.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/9245c616fa86da785de26f260140b7af34432e6f.PORNDIALER C000-0039 refset/0510f72899c1499022bf235bde1ce51201b36d72.PORNDIALER 0.000292886
refset/92628f22c97a7333c0f788d320abf390341b4adf.EJIK C000-0031 refset/1086fffe29dcb2d7cd8f6820953dcd9c2939c49e.EJIK 0.332234
refset/926fbfa3056e700b00d9c073df8e15e0859aeee0.LOOPER C000-0011 refset/926fbfa3056e700b00d9c073df8e15e0859aeee0.LOOPER 0.000363306
refset/92778dc9e08ba576ce392ae66cacae5505b24018.VIKING_DZ C000-0009 refset/76f4de7899351ecc0705f65ea7e2c8c5ae419751.VIKING_DZ 0.197306
refset/927e3556296d6bd560af35ca876e992517a31ef2.LOOPER C000-0011 refset/720d154adfaf064bcb55cc91c1f8d026fffb41d2.LOOPER 0.633764
refset/92ac650fa68485b3a82050bffb291d9cf3a39a77.RBOT C000-0023 refset/3463f7c7b3c05654fa2ebf25d8163d31b575f0ba.RBOT 0.526415
refset/92dfb94ff4cf70fb7179686fe5ee7ea3418330e6.RBOT C000-0023 refset/3463f7c7b3c05654fa2ebf25d8163d31b575f0ba.RBOT 0.374099
refset/92effb3512be1f60e78a008bcefaf0ff8d3bf42f.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.408079
refset/930c18f29f2a566b32cb3b1c97f80e09e46c8288.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.430182
refset/931704b560fe0d153fe51aabf1c190c52e2b3a83.VIRUT C000-0050 refset/8821370914567a80d05f4b5ed44de3bf66c5180a.VIRUT 0.515517
refset/9318de8a6a598051070eed12b3b49ab44ada2828.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.400056
refset/934cfe32d886d0d06ec9f22e2b23554e12281229.VIKING_DLL C000-0010 refset/2e1465134075161228a764caf057a54657afa292.VIKING_DLL 0.16485
refset/935494ffc0c3a8c1b798cb8c8a84b9e6c25e6edd.RBOT C000-0023 refset/3463f7c7b3c05654fa2ebf25d8163d31b575f0ba.RBOT 0.518507
refset/9365e32768ad4a058506bf7181672f213aa81734.SWIZZOR C000-0019 refset/370c147a9add7c89ca03bbe67b49db47a62ae459.SWIZZOR 0.197298
refset/937cefb35c2beccd3ead5a4191bea0c3683a74a9.SWIZZOR C000-0019 refset/370c147a9add7c89ca03bbe67b49db47a62ae459.SWIZZOR 0.195743
refset/93b5abfb5f76d2741d40bee0b74ca546ff81982b.LDPINCH C000-0005 refset/02327e2a1f09f5da235cb09257a0650c95226058.LDPINCH 0
refset/93be44aafbb2aae5cdaa196193f8e685119b2f4f.ZHELATIN C000-0058 refset/7c2bc7b2aefc0ca0709bcf763c7e4c4a2fb5cb35.ZHELATIN 0.348604
refset/93fccdd1f61e320f89aa933d9a4b5932c703e1df.ROTATOR C000-0018 refset/c8c199f3c066aa56524f446349605c1ec4350804.ROTATOR 0.402515
refset/9419711ab6849efb74a162078f04921acf484e45.VIRUT C000-0050 refset/2c8f232169df18aad7a4f890a469b598948e72aa.VIRUT 0.529709
refset/943d7ecf86f36344da8d873c40df5232a6a3024b.RBOT C000-0023 refset/3463f7c7b3c05654fa2ebf25d8163d31b575f0ba.RBOT 0.535141
refset/9476c6cda69d5731bb0e264c9fe50b3f0bf262eb.SPYGAMES C000-0050 refset/1de5579c37b97761a9280b40772444569fd9852f.SPYGAMES 0.168067
refset/948dc8488814513996ec6638d486fdb14fa40acf.VIRUT C000-0050 refset/4125c91b60ae1890b58b52376c32bac28b53f03f.VIRUT 0.534918
refset/948f2eccde4c267cf8c84f3ea323dd37bd77cb63.VIKING_DLL C000-0010 refset/2e1465134075161228a764caf057a54657afa292.VIKING_DLL 0.0967819
refset/94a798cf07da700264fb2bf8995b65a2b6277c3f.VIRUT C000-0050 refset/8821370914567a80d05f4b5ed44de3bf66c5180a.VIRUT 0.544552
refset/94e98a6eac43562146e00d5fc26cba94c093c968.EJIK C000-0031 refset/1086fffe29dcb2d7cd8f6820953dcd9c2939c49e.EJIK 0.332234
refset/94f07633d1249e297bda39087afce34363917a74.VIRUT C000-0050 refset/8821370914567a80d05f4b5ed44de3bf66c5180a.VIRUT 0.54549
refset/94fbe9a12a972b58ba6bdfd926aaf99374677fd9.RBOT C000-0023 refset/3463f7c7b3c05654fa2ebf25d8163d31b575f0ba.RBOT 0.549538
refset/950f1accffdc0d5f32db873faa8c99cccd9b7e8d.VIKING_DLL C000-0010 refset/2e1465134075161228a764caf057a54657afa292.VIKING_DLL 0.160318
refset/951b95a6eabcb7c17f649a0533f42ae771e5717c.ROTATOR C000-0018 refset/c8c199f3c066aa56524f446349605c1ec4350804.ROTATOR 0.410114
refset/953f05ae53fda7fd1a91f415b197dda7b00bb0ad.LOOPER C000-0011 refset/820839c8dd7245a8b2fedd6d8a9de9f3473e1b4a.LOOPER 0.623594
refset/9551b85a486d33436871ee1068caa5634b39b868.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.378599
refset/9560dc534fdcbebe02849bc58f06e85df8cf253f.EJIK C000-0031 refset/1086fffe29dcb2d7cd8f6820953dcd9c2939c49e.EJIK 0.320077
refset/956818ce798583c942fa84b683f829914fbec775.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/95723df12e043f9ed0f86580e606acabc4fb7e42.CASINO C000-0001 refset/0058780b175c3ce5e244f595951f611b8a24bee2.CASINO 0.402694
refset/9574ce148e77616122e01be0ed32cf289eb4d0a7.VIKING_DLL C000-0090 refset/54ec9234bcad41af81aeef9e71197df3dfb5a668.VIKING_DLL 0.0742261
refset/95922995d8d0a12a2d392183ed57f47397f9572c.LOOPER C000-0011 refset/95922995d8d0a12a2d392183ed57f47397f9572c.LOOPER 0.000351288
refset/95c49fbec1e5ea782a8341c0d47ae7c6a880d35b.LOOPER C000-0011 refset/95c49fbec1e5ea782a8341c0d47ae7c6a880d35b.LOOPER 0
refset/95e3bf2202fb80e864688b87e97e2a2a5db01c92.SWIZZOR C000-0019 refset/370c147a9add7c89ca03bbe67b49db47a62ae459.SWIZZOR 0.208823
refset/95ffbc525c1d33d78f8582cc4f00025035b54c26.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.377382
refset/961cb956dc2c6380cf3e8ba9c97d510aa08c690c.SPYGAMES C000-0050 refset/1de5579c37b97761a9280b40772444569fd9852f.SPYGAMES 0.253969
refset/961d1696dc3e998d194c2e1acb8952014f7d119d.VIKING_DLL C000-0010 refset/2e1465134075161228a764caf057a54657afa292.VIKING_DLL 0.170818
refset/9625968b617845238f30ffe3b28415516c10877c.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.370018
refset/963241ed65530b7860c959d092cfa0b76d7b8641.VIRUT C000-0050 refset/2c8f232169df18aad7a4f890a469b598948e72aa.VIRUT 0.491133
refset/9661fd676a50e1781c52f588cf01d3a78720b162.VIKING_DZ C000-0009 refset/76f4de7899351ecc0705f65ea7e2c8c5ae419751.VIKING_DZ 0.160359
refset/968430a0abb2a60c67a8a9095e07130861b5cb88.DORFDO C000-0058 refset/22767645530cce5c8d38f629041354c3419afb61.DORFDO 0.422275
refset/96b42b6baa7123884a51201871d3ee2284f0a7db.VAPSUP C000-0017 refset/96b42b6baa7123884a51201871d3ee2284f0a7db.VAPSUP 0
refset/970175df14b1fe16f5c8b5fd2f4a8ead9d6a8aef.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/97108f921a122ce84419ab6c43fb9446861210cb.VIKING_DZ C000-0020 refset/61ad95a75e41f6a730dcc0bcbe45497c345e5445.VIKING_DZ 0.129948
refset/972ee612068391a863326568a1989f46dda20a27.ROTATOR C000-0018 refset/c8c199f3c066aa56524f446349605c1ec4350804.ROTATOR 0.407561
refset/974db099c6ba1dbc93effbaa08d3e7deea24c658.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.34668
refset/97520a801aebbfe8a4866d3f660451b84c5a3bcd.VIRUT C000-0050 refset/4125c91b60ae1890b58b52376c32bac28b53f03f.VIRUT 0.524708
refset/976f23addd695c5c56d92334ac5230c84a63bd82.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.34668
refset/979ceb37c6e7cec9770f7c4b336a9da747457658.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.418363
refset/97bbae47c2b47eeedb30f7d426c9ee6c358cd462.MAGICCASINO C000-0095 refset/1b12cab2ddb5c70f66833c71dadb23a69c70d510.MAGICCASINO 0.352079
refset/97c148a752222255ce21b857cc31b33e3be32b6f.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/97d8ff5140faa85257d3dd8bf7cdb59682f570f2.LOOPER C000-0011 refset/4ed578a310ccf57e5f9aa0478c5da426b3674bcd.LOOPER 0.633894
refset/97dfe78784cc5ef9cf3b6fc9a565479f42ef1881.ROTATOR C000-0018 refset/c8c199f3c066aa56524f446349605c1ec4350804.ROTATOR 0.401404
refset/97f1a449cd2c2bc8b4fcb79b4e9d75c324558637.LOOPER C000-0011 refset/8c7bc90d49edd0905f55d2cb19e84fb96caca8f6.LOOPER 0.635956
refset/98153b4d31d658c8c00fdd9246e4a42d29955b3d.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.34668
refset/983120538bf9843b36e8460e65cde2687048c4fc.SWIZZOR C000-0019 refset/370c147a9add7c89ca03bbe67b49db47a62ae459.SWIZZOR 0.207744
refset/9836b9441d026c05568a78fbdb89fbfc0a6726e5.VIKING_DLL C000-0010 refset/2e1465134075161228a764caf057a54657afa292.VIKING_DLL 0.201232
refset/983b90d30d09e3f0149c9efdead481890ec78618.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.355091
refset/98466203eb77a011c6ff9980779fd6d32818e4c7.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.34668
refset/9849c6534b60b5e5fdd00eed230522fbcda2911e.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.390852
refset/986c43cfe4fa7f9cb37e469b17fab464458e0c1a.RBOT C000-0023 refset/3463f7c7b3c05654fa2ebf25d8163d31b575f0ba.RBOT 0.515522
refset/98796815888a6b7ec979554ae546c7d84eee5486.CASINO C000-0001 refset/0058780b175c3ce5e244f595951f611b8a24bee2.CASINO 0.358513
refset/987d62119b54ef57c81311a9740fece208b50e95.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.417229
refset/988c798010ba042a41cd0dd5444af4371ec85827.SWIZZOR C000-0019 refset/370c147a9add7c89ca03bbe67b49db47a62ae459.SWIZZOR 0.196912
refset/98a090e394e232d253e6bcf9bd583733b892cfe2.MAGICCASINO C000-0095 refset/1b12cab2ddb5c70f66833c71dadb23a69c70d510.MAGICCASINO 0.33339
refset/98a0bd3ef76982dc4e5e6ae7ab32e463ca3d9b6e.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/98a575a74824ecdff7fe5e2bd6b6fbf45d3bfa88.VIKING_DLL C000-0010 refset/2e1465134075161228a764caf057a54657afa292.VIKING_DLL 0.170692
refset/98db54c93fddf01e3da9a736a2ec5c8d3a9f217d.CASINO C000-0001 refset/0058780b175c3ce5e244f595951f611b8a24bee2.CASINO 0.428775
refset/9905f5eafee4725273821eddbc532cd2823a1601.FLYSTUDIO rejected refset/9905f5eafee4725273821eddbc532cd2823a1601.FLYSTUDIO 7.49529e-05
refset/9956e0b8366185a5a48fd1fcf6a77f5d7ac2a898.SALITY C000-0034 refset/9956e0b8366185a5a48fd1fcf6a77f5d7ac2a898.SALITY 0.00045121
refset/99571a3fe571e0d9d075e7d8f0513af6525f1b64.VIKING_DLL C000-0090 refset/54ec9234bcad41af81aeef9e71197df3dfb5a668.VIKING_DLL 0.104972
refset/99604c2536a0f5eeb3a9be880be0b11f26e26b94.PORNDIALER C000-0039 refset/0510f72899c1499022bf235bde1ce51201b36d72.PORNDIALER 0.0759195
refset/996af4d995b0357acdc0f08726ed3ec36940af65.EJIK C000-0031 refset/1086fffe29dcb2d7cd8f6820953dcd9c2939c49e.EJIK 0.320933
refset/9973946492ceb3ef5a4f6aff23887bd419d9dd9c.MAGICCASINO C000-0095 refset/1b12cab2ddb5c70f66833c71dadb23a69c70d510.MAGICCASINO 0.374378
refset/9981a921c158f53a08090ccb5884d985e7d5745b.ROTATOR C000-0018 refset/c8c199f3c066aa56524f446349605c1ec4350804.ROTATOR 0.39952
refset/99c684159226810b2916c955a308132b6283caab.EJIK C000-0031 refset/1086fffe29dcb2d7cd8f6820953dcd9c2939c49e.EJIK 0.332234
refset/99cecd1b94e7bbf4ae55f1b3aeaddb10e320cddc.LOOPER C000-0011 refset/b60a551bc51d49bbd36cfe4a8e29176fd56eea75.LOOPER 0.617902
refset/9a193fe255bc6972cc405fef62c935d8150415ba.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/9a21aeb7d47c4a4649503c858b018b457a70c9bc.RBOT C000-0023 refset/3463f7c7b3c05654fa2ebf25d8163d31b575f0ba.RBOT 0.562655
refset/9a6857167bb3237e84384f872f743f5e7730c1d3.CASINO C000-0001 refset/0058780b175c3ce5e244f595951f611b8a24bee2.CASINO 0.366757
refset/9a7c7ea73c610b711f1d839e120e1691b0cffd67.MAGICCASINO C000-0095 refset/1b12cab2ddb5c70f66833c71dadb23a69c70d510.MAGICCASINO 0.308606
refset/9a8200b7822db06cbd0c5af1e007e808703f3945.ZHELATIN rejected refset/9a8200b7822db06cbd0c5af1e007e808703f3945.ZHELATIN 0.000308844
refset/9a853c5b8a1287ea40aba6c036709ccab6387261.SALITY C000-0034 refset/c4bd721e688ad33ec5899c0b446ce76cbe89505e.SALITY 0.520925
refset/9ab4faaf4901f6730c2d679568f6c71e73490a65.VIRUT C000-0050 refset/2c8f232169df18aad7a4f890a469b598948e72aa.VIRUT 0.542395
refset/9accc414317a9b9c96c64944b75cf1b49bc856f6.VAPSUP C000-0017 refset/591d72d9c25a8e2fde38e8036cb7be308d3f1d58.VAPSUP 0.475571
refset/9adaff11e79394722b32158a7fb502e4d4c957bc.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/9b105cd643475c04cb29bd253a02c4db9582b364.CASINO C000-0001 refset/0058780b175c3ce5e244f595951f611b8a24bee2.CASINO 0.431863
refset/9b25deb84d0db3c30e7ba10f5115bffe2ffbd8de.PORNDIALER C000-0039 refset/0510f72899c1499022bf235bde1ce51201b36d72.PORNDIALER 0.0759195
refset/9b2bdf3fc048dd2141a843b213b92954221d97cf.SWIZZOR C000-0019 refset/370c147a9add7c89ca03bbe67b49db47a62ae459.SWIZZOR 0.363189
refset/9b43476a20522ad6297c7bf54af72a1b38bb9204.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.397505
refset/9b6255c8bcd0a7fffb49dd3cd33c0c01ccc5d1ad.ROTATOR C000-0018 refset/c8c199f3c066aa56524f446349605c1ec4350804.ROTATOR 0.590919
refset/9b6ba1ff7aed61c3504def7a4319d423b3e13390.MAGICCASINO C000-0095 refset/1b12cab2ddb5c70f66833c71dadb23a69c70d510.MAGICCASINO 0.373004
refset/9b91795c2a4c7dc18ab8387244d3764279578881.PORNDIALER C000-0039 refset/0510f72899c1499022bf235bde1ce51201b36d72.PORNDIALER 0.0759195
refset/9b9b65276fef144e11ee9c978e7075d46c39a2f4.CASINO C000-0001 refset/0058780b175c3ce5e244f595951f611b8a24bee2.CASINO 0.393943
refset/9ba811a98f54d9d7d2a7441084f00890e19bed53.SALITY C000-0004 refset/4df447fdc28d29b431b83ccbdd57cb2aa8fd3c2d.SALITY 0.407626
refset/9be57db17bc4514a51f8595b74cf4379a5d37ead.VIKING_DLL C000-0010 refset/2e1465134075161228a764caf057a54657afa292.VIKING_DLL 0.206163
refset/9bf634dc5bceac4945e4426d61e1e5f7320c486a.VAPSUP C000-0017 refset/82560306f11de12e4d8c40d5d0eb9e0ea7786aa9.VAPSUP 0.382235
refset/9bf8a509f6b3c6c622e2ecc2ef4ab7fcd553da0f.MAGICCASINO C000-0095 refset/1b12cab2ddb5c70f66833c71dadb23a69c70d510.MAGICCASINO 0.300715
refset/9c44c54f62220399a77ad22a0b87a99b2253728d.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.552616
refset/9c548f618b8e08bb1e0dc683254ec8916f486ad1.VIRUT C000-0050 refset/8821370914567a80d05f4b5ed44de3bf66c5180a.VIRUT 0.515904
refset/9c6560ca85aa035d776f022ab8580e7105b425a5.RBOT C000-0023 refset/3463f7c7b3c05654fa2ebf25d8163d31b575f0ba.RBOT 0.523453
refset/9c797277fc6805799f8441312d863c18c2de797c.EJIK C000-0031 refset/1086fffe29dcb2d7cd8f6820953dcd9c2939c49e.EJIK 0.30842
refset/9c7eeecae0aede7b64c1d9b2a74e78ed2b993451.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.355091
refset/9cc2f22d442ad26242bd73e1cb554e4f802d8479.LOOPER C000-0011 refset/07b46fbb490f77a302ba21bde104f6d7f5e3a35d.LOOPER 0.619797
refset/9d224249b61cdbbd875fd6ead0a407a09a6f336c.LOOPER C000-0011 refset/081d545cbd1648db7c337dac6b51e64ce375a433.LOOPER 0.578045
refset/9d725e1602a5ca62cc19c0d622cd2925b940cd2f.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/9dd67a6a41fbf3b9962def70cc54c1ee051271e0.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/9ddf86da37ccb8ce31f1e98b8579855a15eb1e2f.LDPINCH C000-0005 refset/02327e2a1f09f5da235cb09257a0650c95226058.LDPINCH 0
refset/9de61feaf0c85a9ac8b3c624873b1d1cae11212b.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/9e1af09bfb942daddbf5a048fcef44df55355489.SALITY C000-0085 refset/5742230622f6cb72d767d6a015b3d42b59919fc8.SALITY 0.000256133
refset/9e1ec3104aa02b75259c69006f40a2b1724ce2aa.SALITY C000-0085 refset/5742230622f6cb72d767d6a015b3d42b59919fc8.SALITY 0.267261
refset/9e284218b3c06cd0dbfa50fa614d57fcedb3a8f3.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.34668
refset/9e2c71fb01a9f7f25c66bb334fa70b75b0b2e482.ROTATOR C000-0018 refset/c8c199f3c066aa56524f446349605c1ec4350804.ROTATOR 0.442678
refset/9e378222060df47e5bdac12cdcff250035d3b6bf.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.392459
refset/9e7ce267c2d9e49bebd5b85cc8c749c23d4a79a9.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.34668
refset/9ea0902c13862b35e5e9b84b56c6dfe99c4eaf8e.CASINO C000-0001 refset/0058780b175c3ce5e244f595951f611b8a24bee2.CASINO 0.386901
refset/9ea1d53f5bb884c6cab319deff1fc934fdf8cbac.LOOPER C000-0011 refset/b60a551bc51d49bbd36cfe4a8e29176fd56eea75.LOOPER 0.632891
