# MALHEUR (0.4.6) - Automatic Analysis of Malware Behavior
# Copyright (c) 2009 Konrad Rieck (rieck@cs.tu-berlin.de)
# Berlin Institute of Technology (TU Berlin).
# ---
# Incremental analysis for 20090807_mist.tar.gz
# ---
# <report> <cluster> <prototype> <distance>
20090807/cac6f42d2c82402ca7a885fd96ed129ece523519.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.443236
20090807/caca1b0c115f845c4c8d206bdd0675d8087e079d.FlyStudio C002-1134 20090802/74659c4254eeeae0714a7ce0b8f23ca68176fc0d.NothingFound 0.592797
20090807/cada7c48267b78fe5fc771244ca394aaf107c8aa.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.443875
20090807/cadd9065a304dc4a8821c48fef8f441d77914b59.NothingFound C002-0233 20090802/4cf23978218f1a0417eb0579ca59cf9fe52d6729.Lipler 0.539655
20090807/cae1dcf44af18228b0ea85a35638fe87567ac479.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.44566
20090807/caf58a813b0983144a4080eb636402f3327bdd96.NothingFound C002-1008 20090802/c46e993a9f926fb02cdc33c151557f757e6d7651.NothingFound 0.476527
20090807/caf8cd5c2e1fe24cddff84dd428930fedf5096b8.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.445353
20090807/cafc6e3003d34839b5888543d3bde9e1c7c5ef8c.Lipler C003-1151 20090803/96d5c4a942d1f99b1dfc5f93afe67cf802c539a2.Lipler 0.610982
20090807/cb437e585d73eba7accc10c50f9941e71057fa07.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.43667
20090807/cb47b1aa035e15d26a531504359278acd774b5b9.Virut C002-1258 20090802/af8b755b64d78ea1e93ce729b5639f44a9b4b25e.MyDNS 0.547221
20090807/cb48ee80f5f45528a91f5b5903b238c8597702d2.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.459099
20090807/cb581623a219b7999b7b78ebe5eba6674d7a21aa.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.447288
20090807/cb73e9c6b23752da3bdd99b082ef292a604e11d9.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.515356
20090807/cb80a69c15435ececafda4bf544ae49df98e5799.NothingFound C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.449885
20090807/cb9619613851bc4182567f6b09aa97d82db449fe.VB C005-1022 20090805/6f5d1254afd9e5b0cc5d55bda47c9e1fe41f9b36.VB 0.447213
20090807/cb9d6cb4b344d13e395ec2f8f7897bb1c97e3ff4.NothingFound C002-0001 20090802/0010f78d3ffee61101068a0722e09a98959a5f2c.Basun 0.600915
20090807/cbdbb5373fd46271ea0c2a417ee7ee2c8921550e.FraudPack C004-0342 20090804/4be303a20cb438ecf5a33cd5a64bc5f5f8bacbd9.FraudPack 0.199152
20090807/cbf9c6ef2eb820be5616016a422c110dffebbdf3.NothingFound C002-0972 20090802/620f30e2fa8c572f512c1dc09563a594e0449949.NothingFound 0.556499
20090807/cc05246a03545a58a3d81eb19c717cbee7e2a989.PePatch C002-1148 20090802/c708f2781943ba3ca7a57235177ec05fe2539dc9.Poison 0.582171
20090807/cc07694d906c87fa8fa125864787ebee80a17268.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.425565
20090807/cc08674ff24e31d31a7c699238750bc210b6cd32.Virut C006-1482 20090806/ea33dc178aa59b38b16dc3a54399c4d126b925b4.Tdss 0.609711
20090807/cc36fbdf7c6136a4dabc34906f02f065f2d14365.NothingFound C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.530847
20090807/cc46448b1bb8fddde0d97ef24789b3edf333ca90.Swizzor C002-0081 20090802/9cdd863f6e88b02bdbd8a0b106810227a4d7c1ea.Swizzor 0.389601
20090807/cc6b0bb52378ea2ae964ca6134d14619746ba765.Refroso C002-1011 20090802/96f24676e094fb1d6f3394b9e6a71a0cf4805499.Refroso 0.356435
20090807/cc6f4d59f1f844e6ebd8f0219e8c26b64871d2ad.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.449845
20090807/cc90a52d66f9eaec6d7f72dba97e660fa585b794.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.445397
20090807/cc93cc66db3bca5a68ff926af0a8fcdcc8cbb3d4.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.448045
20090807/cc98e40f48f13b89d2aefc38179920e27a0548c5.FraudPack C003-0870 20090802/aeee30f8779a0025bdf0875ec92782777ae818f0.FraudLoad 0.497826
20090807/cc9c881def9a3500765fa25256e4beea34f757a6.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.443871
20090807/cca06aee2c88ea3b40f01bca3c3af78107924845.FraudPack C003-0870 20090802/aeee30f8779a0025bdf0875ec92782777ae818f0.FraudLoad 0.399609
20090807/cca1231b98948505fd84d808204bbd2533708abd.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.446185
20090807/cccb0195cd76c870f29a23ef39c7ef298d40d38f.NothingFound C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.441303
20090807/ccd8758e89250c23d253719d64f737cedfaf5a66.Bacteraloh C002-1184 20090802/bd102685d642fccefeb6410affac434ff11e39d0.Virut 0.576793
20090807/ccdc196eda12110706150ab0a15b12bdc7bd0890.NothingFound C004-1384 20090804/7a1bc5f0b06d339979e0363fd307243d3c3f866d.Vapsup 0.488981
20090807/cce14dfd6b10c013cbe9f274bfe1bb5e24daf49f.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.106389
20090807/cce9f7e11205366045512c0658ae1c93f1bb15d3.NothingFound C002-0233 20090802/4cf23978218f1a0417eb0579ca59cf9fe52d6729.Lipler 0.557986
20090807/ccf2312fcec6ef962a8dd0ee29a823c5a58d4719.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.4568
20090807/ccf7cc653106471bcecdf0b48e5d1cf019bfa2d9.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.100652
20090807/cd1d04a39f385567f7720c1dd81c69699525cac5.NothingFound C006-1586 20090806/b93daaa422415a8686a4d20ee78b368c538d0754.NothingFound 0.578888
20090807/cd20023444fac0b7e8b83ce0cae8111cc51afe67.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.425886
20090807/cd4925c10b44f44dfe76646b65d01b33dff25152.NothingFound C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.441746
20090807/cd701921669fd3018a66959f5890cc9b06cf79c9.Lipler C002-0233 20090802/4cf23978218f1a0417eb0579ca59cf9fe52d6729.Lipler 0.559025
20090807/cd75658537f4270d04014dc1c9925a675865a04f.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.512515
20090807/cd83502fef3a94c39bb9a955b21ea5872738a881.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.106762
20090807/cdaf4f20cbce3448e0f610e1c79fcc761d63c9af.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.447632
20090807/cdbdb56c1d5df389231367975a0e02857a38c364.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.104504
20090807/cdc085ca8f812e201f1021f64c1e6e6bf189f00d.Basun C002-0001 20090802/0010f78d3ffee61101068a0722e09a98959a5f2c.Basun 0.60259
20090807/cdcc1d865fa1a1146020509395422cfee4a9256e.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.442681
20090807/cdd019e0f8b15ea9ca7c39f340dbce09d1123cd4.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.459672
20090807/cdf29d893ea33fbcafbf80e949e175486a88f498.QQPass C002-1148 20090802/a6507471ad26057194a8c0a7b584ea450f937538.VB 0.638877
20090807/ce049758c0db2c85d905dd2c3fc68d9a3e367f2e.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.427375
20090807/ce0d9334b0ccdeaeb5decf6694731eb7003b1a9f.Texel C005-1991 20090805/f32f689b046a3ef942afdd643eca7af142d1e608.Texel 0.527734
20090807/ce10d6247e6caa3011d63038f178f6ec2db37469.NothingFound C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.428867
20090807/ce1b8926ccc19f8db3b005f464766f4b2bdfb503.FraudPack C003-0870 20090802/aeee30f8779a0025bdf0875ec92782777ae818f0.FraudLoad 0.465722
20090807/ce1c558a1990400b8721687ea42923af10606b57.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.474333
20090807/ce1c79fbd144f196322eef6cb78e9c8359932b33.NothingFound C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.516989
20090807/ce20d3d426b98d3eb5341372f990866ae03b01cd.NothingFound C002-1148 20090802/688892f26ab915be8aa1ee730704958ca916f200.Bifrose 0.49787
20090807/ce2c1db82a0d41729b5a12850d3260b12db6a98f.NothingFound C003-1356 20090803/68dd365b8e6985883b586710f6a0fe60e4644b5e.Texel 0.677406
20090807/ce4a7a5c243233487a8e724ddd394cc11f08cfe2.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.424184
20090807/ce4df54f2c2cd460e56c9add15f77c7cdb7cc420.NothingFound C003-1151 20090802/2c9ce2442a08d3181139f130684953f4b34af211.Lipler 0.349229
20090807/ce513495f6bb43fb0efa0665d25bab2b9fd2a20a.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.416637
20090807/ce51677c1884ae658b0fbb5d56de6ba963c26c90.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.427774
20090807/ce54f6c62bec87cfe116989550660e2899d005e4.Magania C005-1174 20090802/2a5a4a3b1c78bea1bfc4d14370645538cf7df84d.Magania 0.44428
20090807/ce6032de5944f8d245c9456d0b28012302f802d7.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.464531
20090807/ce627508ebf975149f1d10920268892986496c58.NothingFound C002-1148 20090802/a6507471ad26057194a8c0a7b584ea450f937538.VB 0.548389
20090807/ce66623e8858a563ee85c2a2ff32560ca6814d5f.NothingFound C003-0971 20090802/30c560e424a78c4283f15e7c1cb0aa7fda302867.Poison 0.584242
20090807/ce6df31c3853c8e0b656072f8112771ac24f58a5.VB C002-1148 20090802/a6507471ad26057194a8c0a7b584ea450f937538.VB 0.612084
20090807/ce7fec5993fa0318dfd26fd0abeaadcc9f7a9c56.Texel C003-1044 20090802/299113893d9046626da0e76a9ddf58efd28ef81b.Virut 0.505803
20090807/ceabda51d0745630323d588d3499ce931803ad32.BHO C004-0569 20090804/55424d54996d9897373497da2e0fff1f55569ada.BHO 0.321634
20090807/ceb0fa793352d87957fe067780d9da1094e5eb14.Swizzor C002-0081 20090802/9cdd863f6e88b02bdbd8a0b106810227a4d7c1ea.Swizzor 0.410381
20090807/ceb8bc48fc69b3d9a56ffb0a07f1289f664da9bf.NothingFound C004-1545 20090804/d76a6a3e3fd6add107ea5f25f83c2865c578441d.NothingFound 0.556583
20090807/cebae277812637e5378dce77b7e05f3125fceff6.FraudPack C003-0870 20090802/aeee30f8779a0025bdf0875ec92782777ae818f0.FraudLoad 0.495176
20090807/cecae19b5cf9b6c87e2e62878d704c4613a659e2.Virut C005-1665 20090805/29c227b9b1f7997604941046d440bdb0dd068cdc.Texel 0.502339
20090807/cedb6781884604a92824a15789e33aae6608cbc9.Texel C004-0651 20090804/6534f767a3e1a6a26d709118cdcbf1738b946a89.Texel 0
20090807/cee29a0caaa5a492e253a451705968f8ffad5bd6.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.425652
20090807/cf01d3ca4997b77c1703d15310662e6ccc628942.NothingFound C003-0898 20090802/4116fe1dfd1a9b9d9d5bc03ede73c1e7e5540418.Feedel 0.632456
20090807/cf0b1f3d8b517136db912bda40ed788b29f01156.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.443092
20090807/cf1e8a2e336b99baecce2c8e6ce56f1c7a52032b.NothingFound C005-1661 20090805/4146b1b947bfe287b6af502b874b474eda10d288.NothingFound 0.606648
20090807/cf218b39a50f35a80d1a10f930ae97abcc3edc98.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.447012
20090807/cf2c2df1c18da561c7d4d9c3894e3b2b39eabac2.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.109865
20090807/cf2cf5520ee0eb3793df7b973f1f72fad078b346.Agent C002-0972 20090802/620f30e2fa8c572f512c1dc09563a594e0449949.NothingFound 0.57735
20090807/cf34e6ad76439bea83ebef8da4eef35ea0907b03.NothingFound C003-1340 20090803/3b4bd2dafeca0af50f119777b0f4a83883b15177.Texel 0.550354
20090807/cf3f5bc7201b86c82dc7d6411c3f52909cf57acd.Refroso C002-1011 20090802/96f24676e094fb1d6f3394b9e6a71a0cf4805499.Refroso 0.182574
20090807/cf4186a7b0288cc792f18ca0ff3bbfd477615dfc.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0858158
20090807/cf48a6b788dca25ed78a20d60f44fc3c7c07d47e.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.442953
20090807/cf646012ad048c57d6f8474685b003437201743e.Basun C002-0001 20090802/0010f78d3ffee61101068a0722e09a98959a5f2c.Basun 0.274317
20090807/cf6e33c15e670edfe76fa5c35e5aba587630e3b7.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.456617
20090807/cf7389315e8e3efbb0e43d56ad2a71fcffc704cf.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.442516
20090807/cf7ef09f32ec05624a09b054ba6e5975d48ce8ee.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.442973
20090807/cf86cb8daa23db6b2c9a427745dfebce54aba6e6.Basun C002-0001 20090802/0010f78d3ffee61101068a0722e09a98959a5f2c.Basun 0.372574
20090807/cfa9345bd842398d701f0670385f4bb788546c99.Texel C005-1300 20090805/d6ad17292cf46541f77155b093c4c272d0229d01.Texel 0.45134
20090807/cfab811e1346b48f5f39ee76adc5cf0b61676541.Basun C002-0001 20090802/0010f78d3ffee61101068a0722e09a98959a5f2c.Basun 0.430431
20090807/cfc05493e5b1e988c32ac812d0dc4c5416fd1de4.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.444286
20090807/cfdd3a1dbc6ff92732aa200929fa37654476255d.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.451589
20090807/cff738000fb78bd1ea8a2b10261b86bc12757dfc.Krap C002-0809 20090802/d892e4d1aad59750995e7834d304b35bd2513037.Krap 0.636363
20090807/d000db73019c0279bc1ed38e762a31a0f9797cdc.Bifrose C002-1011 20090802/96f24676e094fb1d6f3394b9e6a71a0cf4805499.Refroso 0.546254
20090807/d004334edeca6affda53141446cf5fc3fece02e9.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.104317
20090807/d0073da9e1a69f7f614a9795bb2f0f00078de784.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.443647
20090807/d017107e81b8cb5b4da86ac7eab1e87a2ae0bcdf.Lipler C003-1151 20090803/96d5c4a942d1f99b1dfc5f93afe67cf802c539a2.Lipler 0.641257
20090807/d0285d9f9c7be276a44715549b1d4a2bea9d4bf9.NothingFound C004-0923 20090804/419cdbb627b4ae0682f821f9c4845a7fc8a97a60.NothingFound 0.56205
20090807/d030d5d355b22cbb16b53914e40e07b1230fd8e5.NothingFound C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.41416
20090807/d031aa36ea6bc31ae7b0f1dfb7c352681a1e4799.Basun C002-0001 20090802/0010f78d3ffee61101068a0722e09a98959a5f2c.Basun 0.395387
20090807/d039169493d8b5517889958bbec55ade95a68267.Lipler C003-0380 20090803/500ba8c9d18deaff976d1292f03f707c82a08426.Lipler 0.544698
20090807/d03a012c0bd179afa193d22eb76f83f1b5910624.NothingFound C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.518733
20090807/d051707409e6d2618584a18d38dc1d5e59baa9b6.NothingFound C005-1411 20090805/5e3128c503e93e506461ca424fcaf9325aae75d0.Hupigon 0.607314
20090807/d07ad00718409dd302f6db9f3d3fbb03ed8781dd.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.44542
20090807/d09b4a2c5820307ff100a9adfd55c8ce90aad0ad.Magania C002-1200 20090802/976c0bdd830f81c6b2677c07673be1457e678ff1.Magania 0.397341
20090807/d0a190148b1589ee0ca5bbe4e4b90ca1d228e7c9.Basun C002-0001 20090802/0010f78d3ffee61101068a0722e09a98959a5f2c.Basun 0.370615
20090807/d0a682476baa7d53d6f3451a2a3a46dfa4eb13cf.NothingFound C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.427593
20090807/d0cdd4bc2630506b0ea7fa0f629b0da23ba8654d.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.462948
20090807/d0d1930dbf176f4bad9bfea481438a17811aa8b7.Obfuscated C002-0803 20090802/4b3623532f0329ffad5207718fa2bc2891fc3b38.Swizzor 0.666313
20090807/d0f1c371d6ac92b2dd2b772bdc6e1823ba757428.NothingFound C002-0972 20090802/620f30e2fa8c572f512c1dc09563a594e0449949.NothingFound 0.556499
20090807/d10504e7bf92e6bfc560f47cec8d44933a1e74ea.Texel C003-1192 20090803/3c1ed6e616e8dde27bf16241fd52bb13580ec2e3.Texel 0.413137
20090807/d1108c0cbaf5f124a3e967658b2f3ef41dd023c9.Virut C005-0885 20090805/9aa8f0725649aa0cd8c4da10b38a9d7b5cb70658.Texel 0.362474
20090807/d1118d5c379296a6733255915c633ff5d67445aa.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.444952
20090807/d11417cd312ea52c6230a0ac610cf31f0521a4e6.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.443864
20090807/d11e9f2a84ce8bebc5fb8f51cea4af3d30c2062f.Bacteraloh C004-1651 20090803/3d02feee67eea166ea7007d7060f870722375849.Mixor 0.556499
20090807/d12121482d9114155dfbbd7497809d3464157c60.Texel C004-1247 20090803/0923298db85e75efb2c419323f6824c882c7ae28.Texel 0.35683
20090807/d13d14cca37c420e6b0427aa711633989576c21d.Texel C004-1247 20090803/0923298db85e75efb2c419323f6824c882c7ae28.Texel 0.337235
20090807/d1562ed61d882df9e6a4ce43ab16adaedcdbcca1.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.11041
20090807/d15b8451548aa559b950f8322da9444132a74950.Swizzor C002-0081 20090802/9cdd863f6e88b02bdbd8a0b106810227a4d7c1ea.Swizzor 0.386407
20090807/d1662165a203ce527236b8ee2e9e0426d8f3a283.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.442649
20090807/d16c0361be0949db287a00d4f5d0bf89d17dbcdb.FraudPack C003-0870 20090802/aeee30f8779a0025bdf0875ec92782777ae818f0.FraudLoad 0.387585
20090807/d16dcdaf7097cd94b0b033aaf02bd1130997a147.Small C006-1802 20090806/d79a7d1f18391f721e015505280514d9ecb90f2a.NothingFound 0.612371
20090807/d188e0d4086bdcf3c703b5551d5e42753abbc24a.Bacteraloh C004-1651 20090803/908ac0d22b25204e4479ab56409d2916fcd9bd19.Virut 0.609994
20090807/d189026bddd09fa0e7b6d60f3d977a9cd1f209eb.NothingFound C002-1134 20090802/b6c5074de9b7fb18df6ccb87fb2f74fe8f44c451.NothingFound 0.543256
20090807/d18b7cb3ec5ff7ff5cdc09a819bc662aa7c10d82.Obfuscated C002-0803 20090802/bcd38bd8379c3ec67251405d1ef92b28553af644.Swizzor 0.659079
20090807/d18c3b74c2c6da6797a75a3ef88fc4a9d3dd0c9b.Agent C002-1163 20090802/99585d4967f8bebd503f2d50b228bb333ae3a016.Agent 0.543809
20090807/d1a24a1675eeaa9985d86f05b3c1de34b773e67a.Agent C002-1163 20090802/99585d4967f8bebd503f2d50b228bb333ae3a016.Agent 0.543809
20090807/d1afef7110ff34f9019b86690e7574af1956e007.NothingFound C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.444003
20090807/d1cb642a842635e52a2bfd44eab23db903fa6aee.Bacteraloh C002-1184 20090802/945061518ef80594e5dca5e7bb9c3c53adcc12b7.Virut 0.504096
20090807/d1d70e5a22988175c90abb68b29fb554dee0b67b.Virut C005-1665 20090805/29c227b9b1f7997604941046d440bdb0dd068cdc.Texel 0.502339
20090807/d1e70f73e8d02448aae0fc8d61591ccec7df8d27.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.44395
20090807/d1e78459279972b26f2a46185b4473f0650f3a67.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.447219
20090807/d1f33cdb814dd25b3b2f61a6081d1090036c8e3e.Basun C002-0001 20090802/0010f78d3ffee61101068a0722e09a98959a5f2c.Basun 0.378874
20090807/d20af66014cbfe0dd274f0dc77e2c08736e222cf.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.441611
20090807/d20c833a5cd2a20f726239b76d990ce60e1ac84a.Swizzor C002-0081 20090802/37dd1b223d3751ac2de1df4e424535616501200b.Swizzor 0.374118
20090807/d226baf8c4569704ced43731a2364867c12bd7f2.Texel C005-1115 20090804/5628600773373201551f46db64795ceea6efeadf.Texel 0.353991
20090807/d24304aa3e6cfb3bb098791a46db2dccfc48873f.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.115572
20090807/d245bdc4f5ed81ae7b846e40662eb3998c7541cb.Krap C005-0730 20090803/e13e081fbf68d0318ca05a9174bb33849bd5daae.Krap 0.650504
20090807/d245e6b4cf64c3692580ef40ed32764705869974.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.441959
20090807/d24cc6f90b46152153c3e6ecd4ea3e990121b7bc.Refroso C002-1163 20090802/5fc3a716c326a2295a56d1852c71bf3190fd96cf.Droco 0.506423
20090807/d265df76e63783fb6f86f6a53ea1dbd56b2fd9b1.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.445572
20090807/d271f65b10e34ebbf4334c3e91e065f6369e90b8.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.461125
20090807/d276284c3a1911f0664bb902f5a63b59a609c925.BHO C002-1008 20090802/c46e993a9f926fb02cdc33c151557f757e6d7651.NothingFound 0.543083
20090807/d27888facdb6cc5a97785331e1dcc9c0d7b8acf1.NothingFound C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.425214
20090807/d289e117e297c6e2c85add523098fbf58cddb6e9.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.11488
20090807/d290e333abafa1828bee1fe6260d81ccdf3470f5.Midgare C004-0606 20090804/5d71e56f56053312aabd357499737b52dca3c8fc.Krap 0.447126
20090807/d29a1284da7e81def53df825d86a6728e94cdd23.Swizzor C002-0803 20090802/4b3623532f0329ffad5207718fa2bc2891fc3b38.Swizzor 0.544898
20090807/d2b06e2ff952c2817a9a7a2b3aaee328b8cf44b7.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.457675
20090807/d2b55af478109f7acd623233b9a85df89d6a5355.Virut C006-1482 20090806/ea33dc178aa59b38b16dc3a54399c4d126b925b4.Tdss 0.588918
20090807/d2b5c5b30d204193595d6408360445e79ebc7dbf.NothingFound C004-1384 20090804/7a1bc5f0b06d339979e0363fd307243d3c3f866d.Vapsup 0.627576
20090807/d2b65fa7624082f5be7486b51594f6403e7a8235.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.0968548
20090807/d2ccc2b9e37582a80cb419afdb8a8f837bb946f3.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.444089
20090807/d2d7486c1f05f0e85c172eda9ba42a6e488e853a.VB C002-1148 20090802/a6507471ad26057194a8c0a7b584ea450f937538.VB 0.612084
20090807/d302dba25c1d7c7e6c8bfa0883c8dbd2fd9ad60a.Hupigon C006-1610 20090805/209c733cbad4a62c87e8d9f5b4707fde37ea504a.Klone 0.605697
20090807/d306b16701734b851cf2273e8b2ea4f910562ae6.NothingFound C005-0885 20090805/ff7b05eaee463d8e06345166d83605fb6ff5524f.Virut 0.410538
20090807/d317743c7c4e97b3e3c839acce767abc1434f9f8.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.463288
20090807/d31ac29ce63a9bd1b13da473c13c5b2e9fc8294d.Banker C005-1257 20090805/e59e2bbe1c27741a3cabc51ea9f09359057efc26.Banker 0.2016
20090807/d32af9282b7d255570b07b53ccdeb13ae452f74c.NothingFound C002-1011 20090802/96f24676e094fb1d6f3394b9e6a71a0cf4805499.Refroso 0.553103
20090807/d32dfb8663ee7be6c418ffce8c1d785baca35c25.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.458964
20090807/d32edbd9d4d268121f153c71d0c14c6726e47c50.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.441416
20090807/d3328e93533496b258d6c406cfd9c924ebf58fbd.Lipler C002-0233 20090802/4cf23978218f1a0417eb0579ca59cf9fe52d6729.Lipler 0.53773
20090807/d347bc63b5838f7b8945fa769c8b3d232494f444.Virut C006-1482 20090806/ea33dc178aa59b38b16dc3a54399c4d126b925b4.Tdss 0.607661
